“他像风向标一样美丽，”一位市议员发表看法说，一心想附庸风雅，“只是不怎么有用处啊。”他找补一句说，生怕人们会认为他不讲究实 际，因为他的确是一个务实的人。 -
“哦！可我们见过，在梦里见过。”孩子们回答说；刻板的校长把眉头皱起来, 一脸的严肃，因为他很不赞成孩子做梦。 -
他倚靠在一张堆满纸的桌子旁,他身边的一只杯子里插着一束枯萎的紫罗兰。 -
他的头发焦黄干涩，嘴唇红得如石榴，眼睛很大的却混沌不清。 -
他正努力给剧院导演完成一个剧本，可是他冻得不行，写不下去了。 -
炉膛没有火，他饿得有气无力。” -
“我还能给他送去一颗红宝石吗？ ” -
“哎！我现在没有红宝石了。”王子说，“我只有这双眼睛了。 -
“亲爱的王子啊，”燕子说，“我不忍心干这个。”然后就开始哭起来。 -
于是燕子啄下王子的一只眼睛，衔着飞向那个学生的阁楼去了。 -
“我要去埃及！”燕子大声说，可是没有人在意，月亮升起来时，他又飞回快乐王子身边。 -
“我是来和你告别的。”他大声说。 -
“燕子，燕子，小燕子啊，”王子说，“难道你不愿意再和我呆一个夜晚吗？” -
已经是冬天了，”燕子回答说，“这里很快就要下寒冷的雪了。 -
亲爰的王子，我必须离开你，可我永远不会忘记你，明年春天我会给你带回两颗美丽的宝石，安放在你忍痛割爱的那些地方。 -
她把火柴掉进臭水沟里，火柴都弄坏了。 -
“我愿意再和你呆一个夜晚，”燕子说，“可是我不忍心啄掉你的眼睛。 -
你没有眼睛什么都看不见啊。” -
于是，燕子啄掉了王子的另一只眼睛,衔着飞走了。 -
“不，小燕子，”可怜的王子说，“你一定要飞往埃及去。” -
“亲爱的小燕子，”王子说，“你告诉我许多奇闻轶事，不过受苦受难的男男女女的干万种痛苦，是什么奇闻轶事也比不了的。 -
天下的奇闻莫过于苦难。 -
于是燕子在城市上空飞翔，看见富人在他们美丽的宅邸寻欢作乐，而乞丐坐在大门前行乞。 -
他飞进了黑賤駿的小巷，看见挨饿的孩子面色惨白,无可奈何地望着黑乎乎的街道。 -
在一座桥拱下面，两个小男孩儿紧紧依偎着取暖。 -
“我们饿得不行了！ ”他们叹道。 -
他趁面包师不注意时在作坊门外捡吃些面包渣儿，使劲儿拍打翅膀让自己暖和一些。 -
但是最终他知道他就要死去了。 -
他只有再往王子肩膀上飞一次的力气了。 -
“再见了，亲爰的王子！”他小声说，“你能让我亲亲你的手吗？ ” -
“我不是要到埃及去，”燕子说， -
他亲吻过快乐王子的嘴唇，掉在王子脚下死去了。 -
实际上是王子的铅做的心脏破成两瓣儿了。 -
他们路过那根柱子时，市长抬头看了看塑像：“我的天哪！这快乐王子看上去真寒確！ ”他说。 -
“红宝石从他的剑柄上脱落了，他的眼睛不见了，他身上的金子也没有了，”市长说，“说真的，他比乞丐强不到哪里去!” -
“是不比乞丐强多少啊，”市议员们说。 -
于是他们把快乐王子的塑像拉倒了。 -
“因为他不再美丽，所以就不再有用了。”大学的美术教授说。 -
“我们当然还得另铸一尊塑像，”他说，“那应该是我自己的塑像。” -
“真是怪事啊！”在铸造车间干活儿的工人监工说， -
“那颗破裂的铅心在炉里竟然没化掉。 -
我们只好把它扔掉了。” -
他们果真把它扔在了垃圾堆上，碰巧那只死燕子也躺在那里。 -
夜莺与玫瑰(2018) -
“她说过，如果我给她带红玫瑰来，她就和我跳舞。”年轻的大学生嚷嚷说,“可是我的花园里哪儿也没有红玫瑰啊。” -
夜莺从她的圣栋树窝里听见他说话,从树叶间往外看，心里感到纳闷儿。 -
“我这花园哪儿都没有红玫瑰啊！”他感叹说，美丽的眼睛里充满了泪水, -
“啊，幸福取决于多么细小的事情！我读了圣哲们写下的所有书籍，精通了哲学的所有奥秘，可是就因为没有一朵红玫瑰,我的生活就倒霉了。”  -
他的头发像风信子花一样乌黑，他的嘴唇像他渴求的玫瑰一样殷红；可是激情使他的脸色白如象牙,忧愁使他的额头紧锁。”  -
可是我的花园里没有红玫瑰,那我只好孤零零坐在那里，眼睁睁看她从我身边走过去。 -
她不会钟情于我，我的心会碎的。” -
“我歌唱的东西，他受不了；我欢喜的东西，在他是痛苦。 -
珍珠和石榴买不来它,它根本不在市场上明码标价。 -
商人有钱得不到它，金子的分量和它不可同日而语。” -
可是，她就是不和我跳舞，因为我没红玫瑰献给她，”他有气无力地倒在草地上，把脸埋在两只手里,哭了。 -
“他为什么哭呢？”一只小绿蜥蜴问道；他把尾巴高高翘在空中，从他身边走过。 -
“他在为一呆红玫瑰哭泣呢。”夜莺说。 -
可是夜莺明白这位大学生的苦衷，呆在栎树丛里一声不吭，默想着爱情的秘密所在。 -
然而玫瑰树摇了摇头。 -
可是玫瑰树还是揺头。 -
可是玫瑰树又摇起头来。 -
但是冬天把我的叶脉冻坏了，霜冻摧毁了我的花蕾，暴风雨折断了我的树枝，今年我没法开玫瑰花了。 -
“我就只要一呆红玫瑰，”夜莺尖声叫道，“只要一朵红玫瑰啊！我真就没办法弄到一朵吗?" -
“为了一朵红玫瑰，要豁上性命，这代价太大了，”夜莺尖声叫道，“生命对谁来说都非常宝贵。 -
那年轻的大学生还躺在草地上，和她飞走时看见的一样，他那双美丽的眼睛里的泪水还没干呢。 -
大学生从草地上抬头看，听着，但是他听不懂夜莺在跟他说些什么，因为他只知道书本里写的那些东西。 -
然而，圣栎树听明白了，觉得好难过,因他很喜欢这只在他的枝杈上筑窝的小夜莺。 -
“给我唱最后一支歌儿吧，”他悄悄说，“你走后我会感到非常孤单的。” -
“她有模有样，”他边自言自语，边从树林穿过去------“这是没法否定她的;可是她有感情吗？ -
恐怕是没有。 -
想来可怜,声音美管什么用，没有什么实际用处。” -
他走进了房间，躺在他的小地铺上，开始思念他的情人儿；过了一会儿，他睡着了。 -
整个夜晚她都在唱歌，那根刺儿越来越深地戳进了她的胸膛，她的鲜血渐渐离她而去。  -
但是那刺儿还没有戳到她的心,所以玫瑰的心还是白的，偏偏只有但写的心血才能将玫瑰的心染红了。 -
疼痛越来越厉害，她的歌儿越来越高亢，因为她唱的是用死亡成全的爱情，是不会在坟墓里死去的爱情。 -
然而，夜莺的声音却越来越弱了，她的小翅膀开始扑棱，她的眼睛蒙上了一层阴影。 -
这绝唱随着河流的浪头漂去，把它的余音一直传向大海。 -
“瞧，快瞧！”玫瑰树招呼说，“这朵玫瑰终于培育成了。”但是夜莺没有回答，因为她躺在深草丛中，死了，心上带着那根刺儿。 -
然而那姑娘皱起了眉头。 -
“我担心它和我的衣服不配，”她答道，“再说，宫廷大臣的侄子送给我一些真珠宝，谁都知道珠宝要比花草贵重得多呀。” -
“负情！”那姑娘说， -
“爱情是一样多么稀松的玩意儿,大学生离去时心下说，“比起逻辑来一半都不如，最终什么都证实不了，只不过说明一件不会发生的事情，逼着人相信事情没有真实可言。 -
实际上，爱情也确实不切实际，而在这个时代，讲究实际才是一切,我还是回到哲学那里，钻研玄学吧。”  -
巨人的花园(2018) -
“我们过得多么快乐幸福啊！ ”他们互相告慰道。 -
七年期间，他把想说的话都说了，因为他的谈话是有限的，于是他决意返回他自己的城堡来。 -
可怜的孩子们这下没有地方可玩儿了。 -
他们只好到大路上玩耍，可是路上灰尘太多，而且到处都是粗糙的石头，他们一点也不喜欢在路上玩。 -
放学后，他们只好绕着那圈高墙转悠，谈论着墙里那美丽的花园。 -
“我们当时过得多么幸福。”他们彼此诉说道。 -
只有花园里的自私巨人还过着严冬的日子。 -
因为花园里没有孩子们，鸟儿不愿意在里面唱歌，桃树也忘记开花了。 -
有一次，一朵美丽的花儿从草地上探出头来，可是一看见那块告示牌，不禁为那些孩子感到十分难过，它把头又缩回地下去，呼呼睡起大觉来。 -
北风用皮外衣裹得严严实实，整天都在花园里呜呜叫个不停,把烟囱都刮倒了。 -
“我不明白为什么春天这么晚了还不来，”自私的巨人心下思忖，坐在窗前看着他那冰天雪地的花园，“但愿这气候变化变化才好。” -
然而春天一直没有来，夏季也一直不来。 -
秋天给每一座花园带来了金色的果实,但是巨人的花园却得不到秋天的垂青。 -
巨人的花园总是冬天，北风、冰雹、霜和雪在树间肆意起舞。 -
每一棵树上他都看见有一个小孩儿。 -
那是花园最远的角落,一个小男孩儿正站在那里。 -
他还很幼小,没法儿爬上树的枝杈，正围着那棵树转啊转啊，哭得伤心极了。 -
那棵可怜的树仍然盖满了霜和雪，北风呼呼地吹，在树梢上呜呜地叫。 -
“快爬上来呀，小男孩儿！” 树说着，尽可能低地垂下了他的树枝，但是小男孩儿太幼小，还是够不着。 -
“我一直表现得多么自私啊！"他说，现在我明白了为什么舂天不到这里来了。 -
他真心为他过去的行为感到后悔。 -
只有那个小男孩儿没有跑掉，因为他的眼睛里满是泪水，没有看见巨人走了过来。 -
“可是你们的小伙伴哪里去了？”他问道，“就是我抱上树的那个小男孩儿。” -
“我们不知道，”孩子们回答说，“他离去了吧。” -
可是孩子们说他们并不知道他住在哪里，过去从来也没有见过他；巨人觉得伤心极了。 -
但是那个巨人深爱的小男孩儿再也没有露面。 -
“我是多么想见见他啊！”他经常说。 -
许多年过去了,巨人年纪很大很大了,身体衰老得不行。 -
那天下午孩子们跑进来时，发现巨人躺在那棵树下死了，身上盖满了白色的鲜花。 -
他们年幼不懂事,不知道在社会上什么才是一技之长。  -
“唉！我对做父母的感情一窍不通，”河鼠说，“我不是一个有家室的人。 -
事实上，我压根儿就没有结过婚，也从来不打算结婚。 -
“我不明白你的话。”河鼠答道。 -
冬天的日子他过得也形单影只，因为磨坊主从来不来看望他。  -
可是我们不能把小汉斯叫到这里来吗？'磨坊主最小的儿子问道，' -
瞧，单词的拼读不一样，意思就大不相同。 -
谁都明白这个。’ -
“‘好多人做得不错，’磨坊主回答说，‘可是很少有人说得不错，这说明说话要比做事难得多啊，因此也就是更值得干的事情了。'他隔着桌子严厉地看着他的小儿子，这个小孩儿因此觉得无地自容,把头垂得低低的，满脸通红，眼泪流进了他的茶水里。 -
“这就是故事的结尾吗？”河鼠问道。 -
“今天的讲故事高手都是从故事结局讲起的，然后往开头一路讲去，最后在中间打住。 -
不过还是接着讲你的故事。 -
汉斯，你这话让我感到吃惊，'磨坊主说，'友谊永远忘不了。 -
友谊的不同凡响就在这里，不过我担心你理解不了生活的诗情画意。 -
我正要把它们弄到市场上，卖给市长的女儿,用卖花儿的钱把我的独轮手推车赎回来。' -
“'赎回你的独轮手推车吗？ -
“'哦，实际情况是，'汉斯说，'我不卖不行啊。 -
你知道，冬天对我来说是很难熬的日子，我真的没有一点钱来买面包吃。 -
因此，我先是把我星期天外套上的银扣子卖掉了，接着又卖掉了我的银链子，后来我又卖掉了大烟斗，最后卖掉了我的手推车。 -
不过我现在又要把它们都赎回来了。'  -
“'这板子不怎么大呀，'磨坊主打量着板子说，'恐怕我堵上我的仓库顶后就留不下你修理手推车的料了；不过这当然不是我的错。 -
“'装得满满的？'小汉斯说，显得十分为难，因为那篮子实在是太大了，小汉斯知道要是他把篮子装满了,那么他就没有花儿拿到市场卖了,他可一心想把他的银扣子赎回来呀。 -
“'再见，小汉斯。'磨坊主说，肩上扛起木板，手里提着大篮子，向山上走去。 -
“'瞰，真是对不起，'汉斯说，“可我今天实在是太忙了。 -
“那天天气热得要命，路上到处是尘土，好不容易走到第六块里程碑，就累得坐在地上歇口气儿。 -
“第二天一大早磨坊主下山来要面粉钱，可是小汉斯累得睡过了头，还在床上呆着。 -
可是，如果一个人连真话都不说，那么友谊又有啥好的？ -
甜言蜜语谁都会说，奉迎人吹捧人谁也会干,可是真正的朋友总是讲些不中听的活，不惜让人感到难堪。 -
“'我要是说我很忙，你不会认为我不讲情面吧？'小汉斯不好意思地赔着小心说。 -
可我觉得我这辈子都不会像你一样有这样美丽的想法。' -
“'哦！美丽的想法会找到你头上的。'磨坊主说，'可是你必须付出更多的辛苦。 -
“'你真的认为我会升华吗？'小汉斯问道。 -
“可怜的小汉斯对这一要求什么话也不敢多说，第二天一大早磨坊主把自己的羊群赶到小农舍前，汉斯接上羊群到山上放去了。 -
“但是无论如何他是再也不能够安心照顾他的花儿了，因为他的朋友磨坊主总是来给他找这样那样的事干，或者要他去磨坊帮忙。 -
小汉斯有时深感苦恼，生怕他的花儿会以为他早把它们忘到了脑后，但是聊以自慰的是他想到了磨坊主是他最好的朋友， -
“'亲爱的小汉斯，‘磨坊主嚷嚷说,'我遇上大麻烦了。 -
“我很遗憾，'磨坊主说，'这是我的新灯笼，一旦有个好歹，我的损失就惨了。' -
“'磨坊主的儿子从梯子上掉下来,摔伤了，磨坊主让你马上去看看。' -
他的尸体漂浮在一个大水塘上面，第二天被一些牧羊人发现了，他们便把小汉斯送回了那个小农舍。 -
“大家都去参加小汉斯的葬礼，因为他深受大家喜爱，磨坊主当上了丧主。 -
“'我是他最好的朋友，'磨坊主说,'理当得到最好的位置嘛。‘于是磨坊主走在送葬队伍的前面，人们穿着长长的丧服跟在后面，他时不时用一方大手绢擦着眼睛。 -
“'小汉斯这一去，对谁都是一个大损失啊。'铁匠说。这时葬礼已经结束,人们都舒舒服服地坐在酒店里，喝着可口的葡萄酒，吃着香甜的糕点。 -
啦，就是卖掉它也得不到一分钱。 -
一个人出手大方也往往苦不堪言。‘ -
“后来呢？”河鼠等了好一会儿，问道。 -
“噢，这就是结尾呀。”绿红雀说。 -
“他的高论实在不少，不过我这个人呀，总是一副慈母心肠，一看到一个不可救药的光棍儿,眼泪就忍不住要往下淌。” -
“恐怕我惹他生气了，”绿红雀答道， -
她的貂皮外衣长及她的纤脚，头上戴着一顶银纱小帽子，脸色宛如她过去一直住的"雪宫”一样苍白。 -
只有真心相爱的情侣才能用这样的水晶杯喝酒，因为虚假的嘴唇一旦触及它，它便会变得灰暗无光，混浊不清。 -
啊! -
“不管哪里，只要你爱它，那儿就是你的世界。”一个转轮焰火忧心忡忡地说。她老早就被缚在了一个旧松木盒子上,颇为她破碎的心感到自豪；“可是爱这东西不再时髦了，全让诗人扼杀了。 -
他们把爱写滥了，谁都不信他们的了，我早料到这一步了。 -
我自己记得有一次------不过现在想想也没有什么。 -
浪漫这东西是老皇历了。” -
但是转轮焰火摇了摇头： -
“浪漫这东西死了，浪漫这东西死了，浪漫这东西死了呀。”她小声嘟哝说。 -
“啊嗨！啊嗨！”他干咳着，大家于是支起耳朵，只有转轮焰火仍在摇头叹息,小声念叨说：“浪漫这东西死了。 -
“早死净了。”转轮焰火念叨说，睡了过去。 -
周围变得鸦雀无声时，火箭又咳嗽一声，开口讲话了。 -
他说话的声音非常缓慢,但很清晰，仿佛在口授研究报告，他总是俯视着他的说话对象。 -
“天哪！”小爆筒说，“我过去想得正好相反，以为我是沾了王子的光才被燃放的。 -
“你的情况也许是这样，”他回答说，“而且我对此也深信不疑，可是我的情况就大不一样了。 -
他嗖地直冲云霄，人们都以为他一去不复返了呢。 -
“什么是敏感的人？”爆竹问焰火筒说。 -
实际上是你应该多想想我。 -
我就总是想到我自己，而且指望别人也都这么做。 -
比如说,假如今天夜里我有个三长两短，这对谁来说都是一大不幸！ -
王子和公主从此再没有幸福可言，他们的婚姻生活全都蒙上了阴影；至于国王，我知道他简直过不了这关。 -
说真的，每当我想到我举足轻重的身份,我就感动得直掉泪。 -
幸亏本人我不在乎。 -
只有一件事情伴随终生，那就是念念不忘别人谁都有远不如人的一面，我一辈子都在培养这种感觉。 -
你肚子里什么都没有，整个儿一个草包。 -
得，王子和公主也许会去一个有深深的河流的国家生活，也许只生养一个儿子，一个一头美发、长着一双像王子本人一样的紫罗兰色眼睛的小男孩儿；也许有朝一日他会和保姆出来走走；也许保姆会在一棵枝繁叶茂的老树下睡着了；也许小男孩儿会掉进深河里淹死。 -
可怜的人儿，失去了他们唯一的儿子！ -
“可是人家并没有失去他们唯一的儿子,”焰火筒说，“他们根本就没遇上倒霉的事。” -
“我从来没有说过他们赶上了倒霉的事，”火箭答道，“我只是说他们也许会有不幸。 -
如果他们失去了他们唯一的儿子,，非凡的火箭那说什么话也枉然。 -
不过我一想到他们也许会失去他们唯一的儿子，心里就非常非常难受 -
“你当然难受了！”信号焰火叫道, -
“我从来没有说过我认识他呀，”火箭回答说， -
你真的还是不哭为好，”流星火花说， -
“我毫不怀疑对你来说非常重要，”火箭回答说，“不过要是我愿意，我就会哭。”他还真的泪如泉涌，像雨珠儿一样顺着他的棍子往下流，差一点儿把两只小甲虫淹死；这两只小家伙正在琢磨一起修房盖屋,找一处干爽的地方躲避风雨。 -
“他一定天生就具有真正的浪漫气质，”转轮焰火说，“因为这时候就根本没有他流泪的理由呀她深深叹息了一声，又寻思那个松木盒子。 -
“再见了，”流星火花大声喊叫着，直冲天空，撤下一路小小的蓝色火星。 -
由于哭泣流泪，浑身湿透，火箭根本没法发力离去了。 -
他内里最好的东西是火药，却让泪水弄得精湿，一点用场都派不上了。 -
可是他们根本就没有注意他，眼瞅着就要走了。 -
“哑火箭？哑火箭？”他在空中打着转儿自问道，“不可能！'大火箭，'这才该是刚才那个人说的话。 -
哑'和'大'听声音倒是挺像的它们往往也就是一回事吧。”他掉进了泥水里。 -
“这里可不怎么舒服，”他说，“不过这里肯定是个时髦的水疗场，他们送我来休养身体的。 -
我的神经的确全都乱了套,我需要休息一下。” -
“哦，不管怎样还没有了泥地儿呢。 -
我肯定欢迎下一场，可这天很蓝，一丝云彩都没有。 -
多么遗憾啊！” -
“啊嗨！啊嗨！”火箭说着就咳嗽起来了。 -
我要去寻找我的女儿去了。 -
这样省时间，免得引起争论。” -
再一次跟你告别；我老远就看见我的女儿们了。”小青蛙游着水离去了。 -
既然你有了机会，你就要充分利用，因为我过不了多一会儿就要回宫中了。 -
“跟青蛙说话没劲,一只蜻蜓说,他落在一株大棕色宽叶香蒲上，“一点劲也没有，瞧他竟然走开了。” -
我经常自己滔滔不绝地说个没完，而且我这人学问太大了,我说的话有时连我自己也搞不懂。” -
可是，我一点儿也不在乎。 -
像我这种身份的人从来都不是实用型的。 -
“我只是客人，一个有身份的客人。 -
实际上我发现这地儿相当单调乏味。 -
这里既没、非凡的火箭有社交活动，又没有安静去处。 -
“我自己也曾经想介入公共生活，”鸭子说，“需要改革的事情多不胜举。 -
但是，它们好像并没有发生多大作用。 -
“我天生就是过公共生活的料，”火箭说，“我的所有亲戚也离不开公共生活，哪怕他们十分渺小。 -
至于家务吗，这活儿很容易让人衰老，让人分心，不再想高雅的事情。” -
“她走了倒让我高兴，”他心下说，“她满脑子都是中产阶级思想。”他又往泥里坐了坐，开始考虑天才的孤独境遇，这时两个穿着白罩衫的小男孩儿突然从岸上跑了下来，拿着一把水壶和一些柴棍棍。 -
火箭完全湿透了，要点燃他得花很长，非凡的火箭时间， -
我这下把风头岀尽了！” -
然而没有人看见他。 -
但是谁都没有听见他引爆了，就是两个近在咫尺的小男孩儿也没有听见，因为他们睡得很香了。 -
那是第二天就要举行加冕典礼的那天夜晚，年轻的国王独自坐在他的美丽的宫室里。 -
这个少年是老国王唯一的千金和人偷情的结果，对方的身份和她极不相酉己一有人说就是一个陌生人，因为笛子吹奏得动听迷人，让年轻的公主爱上了他；另有人说对方是一位里米尼画家，公主对他表示过许多、也许过分的敬意，他却突然从城里消失，他在大教堂的活儿没有干完------这孩子刚刚出生一星期就在他母亲睡觉时被人偷走，交给一个普通农民和他的妻子照料，他们夫妇正好膝下没有儿女，住在森林中偏僻的地方，从城里要赶一天多的路程才能到达。 -
按宫廷御医说，那个生下他的白人姑娘是死于悲伤或瘟疫；而另有人则说是用一杯配制好的意大利烈性毒酒让她服下，不到一小时就活活弄死了她;那个可靠的信差，把这孩子放在鞍子前面就跑了，等他跳下疲劳的马、敲开牧羊人小屋的柴门时，公主的尸体正在往挖开的墓穴里放。那是一片荒凉的墓地，位于城外。据说那个墓穴里还躺着一个人，死者是一个异常英俊美丽的青年，他的双手用绳子反绑着，胸部被捅了很多刀，衣服都被血染红了。 -
起码可以说这是个暗地里流传的故事。 -
可以肯定的是，老国王弥留之际不知是追悔他的深重罪孽还是打心眼儿里希望他的王国能代代相传，命人去把这个小伙子找来，当着全体大臣的面，指定他是他的继位人。 -
另有故事传说，有人看见他用温暖的嘴唇深吻一尊修石桥时在河床里发现的古代石雕像冰冷的额头;这石雕像被认为是哈德良團的俾泰尼亚人奴隶。 -
他还曾度过一个不眠之夜，观察月光下的恩底弥翁団的银塑像。 -
的确，这天夜里他躺在奢侈的御榻上，注视着壁炉里正在熊熊燃烧的大松木圆木，脑子里转悠的就是这个。 -
过了一会儿，他从御座站起身，倚在烟囱的雕花斜墙上，四下打量着灯光暗淡的屋子。 -
窗外，他可以望见大教堂那巨大的圆顶，朦朦胧胧的，宛如从影影绰绰的房屋上面鼓出的气泡，那无精打采的哨兵在河边薄雾笼罩的台地上来回走动。 -
他发沉的眼睑垂了下来，一种少有的消沉一下子支配了他。 -
微弱的日光从格子窗户映照进来，他借光看见一个个瘦削的织工们在织机前埋头忙活。 -
苍白的病恢恢的孩子们蜷缩在大梁上。 -
他们一脸饥饿相，瘦弱的手哆嗦个不停。 -
一些憔悴的妇女围着一张桌子做针线活儿。 -
空气又污浊又沉闷，墙壁湿气淋淋,淌着水流。 -
当然,我们之间是有区别的------他穿金戴银而我衣衫褴褛，我饿得要死而他撑得难受。 -
我们踩榨葡萄，别人喝葡萄酒。 -
我们种下玉米，我们的餐桌上却没有吃的。 -
我们戴着镣铐，却没有人能看得见；我们是奴隶，人却说我们享有自由“所有的人都是这样吗？”他问道。 -
“所有的人都是这样的，”织工回答说，“年幼的是这样，年老的也是这样;女人是这样，男人也是这样；小孩儿们是这样，上了年纪的也是这样。 -
教士乘车而过，捻珠祈祷，谁都不关心我们。 -
苦难在一大早就把我们弄醒，耻辱夜里和我们坐在一起。 -
你不是我们当中的一员。 -
”他愁眉苦脸地离去，把梭子抛进织布机，年轻的国王看见梭子里带着一条金丝。 -
他黑如乌木，他的裹头巾是红绸布。 -
他们伸开瘦巴巴的臂膊，在水里划着沉重的桨。 -
咸涩的浪花在桨叶中翻飞。 -
岸上吹来一阵轻风，甲板和大三角帆上落了一层细红的尘土。 -
他疲乏地爬下绳梯，消失在海中。 -
过了一会儿，潜水员从海水里浮上来,喘着粗气，右手拿着一颗珍珠，往绳梯上爬。 -
奴隶们都趴在桨上睡着了。 -
但是他的脸惨白如纸，倒在甲板上时，鲜血从耳朵和鼻孔里流了出来。 -
黑人们耸了耸肩，把尸体扔下了船。 -
巨龟在热泥中躺着睡觉。 -
他走啊走啊，一直走到森林的外围,他在这里看见成干上万的人在干河床上劳作。 -
在一个岩洞深处，死亡和贪婪注视着人群，死亡说：“我累了；三分之一的人给我，让我走吧。“ -
但是贪婪摇了摇头。 -
“我什么也不会给你贪婪说着,把手藏进她衣服的褶子里了。 -
疟疾在广大的人群中畅行无阻，三分之一的人立即倒地身亡。 -
贪婪一看三分之一的人都死了，心痛得捶胸哭泣。 -
她捶打着她那不育的胸脯,大声哭叫起来。 -
“你把我三分之一的仆人都害死了，”她哭叫道，“快给我走吧。 -
阿富汗人把那头黑公牛杀死了,正往战场开赴。 -
“我什么都不会给你的她喃喃地说。 -
热病踩过的草都纷纷枯萎了。 -
印度一些设防的城市里流行饥荒，撤马尔罕的水塘耗干了。 -
埃及设防的城市里也流行饥荒，蝗虫是从大荒漠里出来的。 -
尼罗河没有泛滥，祭士们都在诅咒伊西斯回和奥西里斯図。 -
 “我什么都不会送给你的。”贪婪说。 -
她用翅膀把山谷覆盖上，无一人活了下来。 -
年轻的国王哭了，说：“这些人是谁，他们在寻找什么？” -
尽管今天是我的加冕典礼，可我不会用它们的。 -
我这件皇袍是悲伤的织机织的，是痛苦的苍白的手织的。 -
”于是他把他做过的三个梦一一讲了出来。 -
它们不是世人应该在意的真东西。 -
“他们不会认你的，陛下。”宫廷大臣叫道。 -
然而他根本不理睬他们，一路前行，走下明亮的斑岩楼梯，穿过一道道铜门，翻身上马，直奔大教堂而去，小侍从在他身后紧追不舍。 -
为一个暴君干活儿固然苦，可是干活儿找不到主子更苦啊。 -
你能对买主说：'你要可劲儿买啊！'又对卖主说:'你要卖这个价钱？'我想不会吧。 -
因此还是回你的宫殿去，把紫袍穿起来，把细亚麻穿起来。 -
“是的，”那人回答说，“可这位富兄弟的名字是该隐。” -
“我身穿痛苦铸就的衣冠，能高兴起来吗？”年轻的国王说。 -
主教听了他的三个梦，眉头皱起来,说：“我的孩子，我是一个老人，已是花甲暮年，大千世界里发生过的许多恶行,我见得多了。 -
麻风病人生活在盐泽地里，居住在芦苇茅草屋里，谁都不理他们。 -
乞丐在城市里行乞，和狗一样捡食吃。 -
至于你的那些梦嘛，别再多想了。 -
这世界的负重是任何一个人都承担不了的，这世界的悲哀也是任何一颗心都承受不了的啊。 -
他低下头祈祷，穿着硬教袍的祭司们悄悄退下了祭坛。 -
年轻的国王又低下他的头，祈祷，等完成他的祷告，他站了起来，转过身悲哀地看着他们。 -
郁郁不欢的国王从宫殿的一面窗户注视着他们。 -
