凶恶的强盗下山抢走小孩,把他们卖给摩尔人。 -
狮子伏击商队，吃掉骆驼。 -
野猪在山谷里拱吃玉米的根，狐狸咬断山间的葡萄藤。 -
海盗在荒芜的海岸劫掠，把渔民的船烧掉，抢走他们的渔网。 -
他跪在耶稣像前,神龛旁的大蜡烛燃烧得很亮，香烧起的缕缕青烟在穹盖形成薄薄的雾环。 -
街上突然传来一阵闹哄哄的喧嚣，那些宫廷大员来势汹汹闯了进来，他们手中的剑已出鞘，盾牌闪着金属的光泽，头上的冠羽摇来晃去。 -
人们肃然起敬，纷纷跪了下来，宫廷大员们赶快把剑收进鞘里，俯首称臣，主教的脸顿时变得惨白，双手抖动不止。 -
再往后，在位于两国边界上的小镇布尔戈斯仓促地举行了婚礼，接下来就前往马德里，受到了盛大的夹道欢迎，在拉•阿托查教堂按惯例举行了一次大弥撒,还有一次远比平常更庄严的死刑宣告，近三百名异教徒交给非宗教权力烧死在火刑柱上，其中有许多异教徒是英国人。 -
真的,如果不是他担心退位后小公主会任凭他兄弟的摆弄，他毫无疑问会正式让位，退隐到格拉那达的特拉比斯特派凶修道院，何况他早是那个修道院的院长了。他兄弟的心毒手狠即便是在全西班牙也是尽人皆知的，许多人都怀疑他在王后拜访他的阿拉贡城堡时曾向王后呈献了一对毒手套，生生把王后害死了。 -
要不他又去那个阴暗的礼拜堂了？那里蜡烛长明不灭，从来也不让她进去看看。 -
连公爵夫人------人们称她为“管家市长”------这位围着黄绉领的铁面瘦女人都不像平常那样气势汹汹的，皱巴巴的脸上掠过几丝冷笑,两片没有血色的薄嘴唇咧了咧。 -
小公主过去从来没有看见过这种每年五月都要在圣母那高高的祭坛前举行一次以拜圣母的庆典；的确，自从一个疯教士，据推测是英格兰伊丽莎白女王重金买通的一个疯教士，曾试图诱使阿斯图里亚王子吃下一个毒圣饼以来，萨拉戈撒大教堂的门槛从来不曾有西班牙皇室的人迈进。 -
猛然之间一阵刺耳的叫喊把所有的孩子吓了一大跳，唐•彼德罗马上握紧了他的匕首的玛瑙柄。只见他们跃身跳起，发疯地绕着场子旋转,把手鼓敲得砰砰作响，用他们自己怪腔怪调的带喉音的语言唱起热烈的情歌。 -
“他太吓人了！”仙人掌尖声叫道, -
她喊道，“小偷,小偷，小偷！”她扯着嗓子喊。 -
那个老日唇仪嘛，可是一个极其岀名的人物，他曾经亲自向查理五世皇帝一类的大人物报过时间呢，可他一见小矮人的样子，着实吃了一惊，差点儿忘了用他那根长长的带阴影的手指头指岀整整两分钟的时间，他忍不住对在栏杆上晒太阳的乳白色大孔雀说，是人就明白，国王的孩子还是国王，烧炭翁的孩子还是烧炭的，要阻止这种事情发生除非日头从西边出来;孔雀听了这番高论表示完全同意，忍不住尖声叫道：“当然，当然那沙哑的嗓门儿高声大调，竟惊动了在凉水哗哗喷涌的池子里住着的金鱼，他们把头探出水面,向那些石头大海神打听到底发生了什么事情。 -
但是鸟儿和蜥蜴不懂歇息,实际上鸟儿连固定的住址都没有。 -
他知道每只动物的去向，能顺着兔子难辨的足迹找到他们,能顺着踩踏的叶子找到黑熊。 -
他可以把自己的小床让给她睡觉，在窗外守候到天亮，别让长角的野牛伤害着她，更别让饿狼潜伏到小木屋附近。 -
有时则有一些养鹰人头戴绿色的绒便帽，身穿熟制的鹿皮夹克匆匆走过，手腕上站着蒙住头的鹰。 -
他到处乱走，打算找到一个地方，他可以走进去，最后他一眼看见一道小便门正好开着。 -
不管怎样他应该去看个究竟。 -
于是他悄悄地走过去，把帷幕拉开。 -
这屋子曾经是所谓“愚蠢的约翰”的卧室，那个发疯的国王对打猎十分迷恋,经常在神智错乱时试图骑上那些扬起前蹄的大马，拖拽那头大猎狗正在攻击的公鹿,吹响他的狩猎号，用他的短剑刺向那只灰白的飞奔的母鹿。 -
小矮人惊讶地打量着四周，心下怯怯地不敢往前走。 -
那些古怪的默不作声的骑马人驱马如风般穿过长长的一段草地，没有一点儿响声，他觉得好像是那些他曾听烧炭翁们讲过的可怕的鬼怪“康普拉乔”，这鬼怪只有在夜里才出猎，他们要是碰见人，就把他变成红鹿儿，再来猎追。 -
他从柔软的摩尔地毯上跑过去，推开了门。 -
站在门口的阴影下，处在屋子最顶头的位置，他看见一个小人影正在打量他。 -
他的心颤抖起来嘴里不由得叫出声来，他赶紧往阳光下走去。 -
他走动了，那个人影也走动起来，这下他看清楚那个人影了。 -
这是个妖怪，他所看见过的最奇特的妖怪。 -
和所有的人都不一样,哪儿都长得不对劲：瞧那个大罗锅，瞧那条罗圈儿腿，吊儿郎当的大脑袋，鬃毛般的黑头发。 -
他大喊大叫闹着玩儿,向前跑去，伸岀了手，那妖怪的手竟触摸了他的手，他觉得妖怪的手像冰块儿一样冷。 -
他害怕起来，赶紧把手闪开，那妖怪的手也赶紧闪开了。 -
他试图一直把手伸下去，但是某种又光又硬的东西阻止了他。 -
那妖怪的脸这时接近了他自己的脸，看上去一脸恐惧。 -
他往后退，它也退了回去。 -
它是什么东西？ -
真是怪了，在这清水般的隐形墙上，每样东西都好像有它的对照物。 -
是回声吗？ -
回声能模仿声音，也能模仿眼睛吗？ -
东西的影子能有颜色有生命有活动能力吗？ -
莫不是---? -
那妖怪自己也有一朵白玫瑰，每个花瓣儿都完全一样！ -
它也同样地亲吻白玫瑰，怪模怪样地把花儿按在它的心上。 -
他爬走了,免得看到它，用双手捂住双眼。 -
随后他又仰躺在地上，躺在那里一动不动了。 -
“你必须跳舞，”他说，“小怪物， -
你必须跳舞。 -
但是宫廷大臣一脸严肃，跪在小矮人的身旁，把手放在了小矮人的心脏上。 -
捕鱼人和他的灵魂（2018） -
每天晚上，捕鱼的小伙子都岀海，把网撒向水中。 -
风从岸上吹来时，他就什么也捕不到,或者顶多捕到寥寥几条鱼，因为那是一种可怕的速度极快的大风，汹涌的波浪陡立起来和它相拥。 -
每天晚上他都出海捕鱼，一天晚上网子异常沉重，他简直无法把网子拉到船上去。 -
然而网子里根本没有鱼儿，也没有什么怪物或骇人的东西，只有一个小美人鱼躺在里面熟睡。 -
冷飕飕的海浪冲刷了她冷冰冰的胸脯,盐粒儿在她的睫毛上一闪一闪的。 -
他一触到那美人鱼，美人鱼就像受惊的海鸥一样叫了一声，醒了过来，用那对紫晶般的眼睛惊惧地打量他，挣扎着逃脱。 -
随后他就松开两臂放开她，她落进水里，因莫名的恐惧浑身发抖。 -
她歌唱巨大的鲸鱼从北海游来，鳍上挂着尖楞楞的冰柱；她歌唱半人半鸟的女海妖讲述奇闻轶事，商人们不得已用蜡堵上耳朵，免得听到后跳进海里淹死；她歌唱沉落的军舰桅杆高竖，冻僵的水手紧附在帆索上，始鱼在洞开的舷窗出出进进；她歌唱小小藤壶是了不起的旅行家,紧紧抓着船的龙骨，一次次周游世界;她歌唱乌贼居住在岩崖边，伸岀它们那长长的黑臂膊，需要时能把黑夜制造出来; -
她唱歌的时候，金枪鱼全都从海底游来聆听，捕鱼的小伙子便朝它们撤网捕捞它们，其他鱼他会用标枪叉住。 -
然而，美人鱼从来不游到他身边，怕他触摸她。 -
金枪鱼成群结队地过来，摇摆着朱砂般的鳍，瞪着圆鼓鼓的金色眼睛，可是他丝毫没有留意它们。 -
第二天一大早，太阳从山头升起还不足一搾高，捕鱼的小伙子就来到了神父的住所，在门上敲了三下。 -
告诉我如何才能打发走我身上的灵魂，我真的是不需要它了。 -
至于海民嘛，他们是迷途了，谁要是与他们为伍，也会迷途的。 -
可咒的林中农牧神，可咒的海中歌手! -
有一次我用渔网逮住了国王的女儿。 -
捕鱼的小伙子自己嘀咕：“真是咄咄怪事！ -
到了中午时分，他记起来他的一位专门收集海马齿的伙伴，曾经告诉他---个年轻巫婆住在海湾的顶头，她的巫术非常高明。 -
他立刻往那里跑去，迫不及待地想摆脱他的灵魂。他在海岸沙滩上拼命奔跑,身后溅起一溜尘沙。 -
她让红头发披在肩上，站在岩洞口，手里拿着一枝正在开花的野毒芹。 -
“你要买点什么？你要买点什么？”她叫喊说，眼见他气喘吁吁跑上陡坡，在她跟前跪下来。 -
你要买点什么？你要买点什么？一场让船只遇难的暴风雨，把装宝贝的箱子冲到岸上来吗？我比狂风还能酿成暴风雨，我演的角色比狂风强大得多，只用一面筛子和一只水桶，我就能把大军舰沉入海底。 -
如果你触摸了这种花儿，女王的冷酷的嘴唇，她会跟着你走遍世界。 -
你要买点什么？你要买点什么？我可在臼里捣碎一只癞蛤蟆，把它做成汤，用一只死人的手搅动汤。 -
在你的敌人睡觉时把汤洒在他身上，随后他就变成了一条黑蛭蛇，他亲娘见了会把他杀死。 -
我用一只转轮能把月亮从天上拉下来，我还能让你在水晶里看见死神。 -
巫婆一下变得脸色煞白，一阵哆嗦,把脸藏进了她的蓝色斗篷里。 -
“漂亮的小伙子，漂亮的小伙子哟，”她唠叨说，“这可是要干一件可怕的事情啊。” -
随后她四下窥探一番,静静聆听。 -
一只蓝色的鸟儿尖叫着从窝里飞起，在沙丘上盘旋；三只花斑鸟儿在粗糙的灰草里沙沙乱窜，互相咕咕招呼。 -
如果一只黑狗朝你跑去，你用柳条打它，它会走开的。 -
“可是你能跟我发誓，告诉我怎样把我的灵魂打发走吗？”他追问说。 -
巫婆目送他离去，直到他跑出她的视野，她才走进岩洞，从雕花的雪松木盒子拿出一面镜子，把它放在一个架子上，在镜子前燃着的木炭上焚烧马鞭草，并从缕缕烟雾中窥视自己。 -
一只黑狗朝他跑来汪汪叫唤。 -
午夜时分，巫婆们像蝙蝠一样纷纷从空中飞来。 -
“噫！”她们落在地上时惊叫道，“这里有人我们不认识！”她们四下嗅着鼻子，彼此交谈，做着手势。 -
后来，在跳舞人中间响起了一阵马蹄疾驰的声音，但看不见马的影子，他心下感到害怕。 -
“再快一些女巫叫道，两条胳膊抱住了他的脖子，她的气息直冲到他的脸上， -
“再快些，再快些！”她叫喊着，而他脚下的大地好像旋转起来，他的头感到难受，一阵巨大的恐惧袭上心头，好像有什么邪恶的东西在盯着他，最后他终于弄清,在一块岩石的影子里有一个人是刚才不在场的。 -
那是一个男子，穿着一身西班牙样式黑色天鹅绒衣服。 -
捕鱼的小伙子注视着他，好像被魔法拿住了。 -
最后，他们的眼睛相遇了，而且不管他跳舞旋转到哪里，他都觉得那个人的眼睛在盯着他。 -
但是等他走近时，他莫名其妙地在胸前画了一个十字，叫出了那个神圣的名字。 -
他刚刚做了这两件事，巫婆们就像鹰一样尖叫起来，纷纷逃走，而那张一直注视他的苍白的脸立时因痛苦的抽搐变了形。 -
红头发巫婆也试图逃走，但是捕鱼的小伙子一把抓住了她的手腕，紧紧握着不放开。 -
你叫出了不该叫的名字，显露了不能给人看的迹象。” -
“不，”他回答说，“你不把秘密告诉我，我不会放你走的。” -
她从自己的腰带里抽出一把绿蛭蛇皮柄小刀，递给他。 -
她一声不响地过了几分钟，脸上出现了恐惧之色。 -
背朝月亮站在海岸边，从你脚边把你的影子割开，这是你的灵魂的肉体，吩咐你的灵魂离开你，灵魂就真会离开你的。” -
捕鱼的小伙子一阵颤抖。 -
他把她推开，把她留在茂盛的草地上,走到山沿边，把刀插进腰带，开始往下面爬。 -
他回答说，“这世界很大，还有天堂和地狱,还有天堂和地狱之间的那座半明半暗的房子。 -
他的灵魂对他说：“要是你非把我从你身上赶走不可，那么把你的心和我一起打发走吧。 -
“不，发发慈悲吧，”他的灵魂说,“把你的心给我吧，这世界非常险恶，我害怕呀。” -
他缓缓伸直身子，把刀插进腰带里,一种恐惧感传遍全身。 -
一年过后，灵魂来到这海岸，呼喊捕鱼的小伙子，他从深海里浮出海面，问道:“你叫我干什么？ -
我坐到了槎柳树下躲避太阳。 -
人们在平地上走来走去，像蝇子在一个打光的铜盘上爬行。 -
女人都尖叫着向马车跑去，藏进毡帘后面去了。 -
他们把马套进马车，赶上马车匆匆离去。 -
然后它们仰起鼻孔在空中嗅了嗅，朝相反的方向小跑走了。 -
他们的骆驼拴在他们背后,那些给他们当仆人的黑人在沙地上把棕黄色帐篷撑起来，并围起了一道高高的刺梨树墙。 -
“我回答我是自己国家的王子，从靶靶人手里逃了出来，他们一心要我做他们的奴隶。 -
那头儿微微一笑，让我看了看五颗撼在长竹竿上的人头。 -
“我们从蹴題人国进入诅咒月亮的人的国家。 -
我们看见鹰头狮兽在白岩石上守护他们的金子，满身鳞片的龙在洞里睡觉。 -
我们越过山岭时，都屏住呼吸，生怕雪落到我们身上，每个人都在眼睛前系了一条薄纱。 -
我穿过峡谷时，俾格米人从树洞里向我们射箭，夜里我们又听见野人咚咚敲鼓。 -
我们走到猿塔前，给它们放了水果,它们就不伤害我们了。 -
河马冲着我们发怒，千方百计袭击我们。 -
骆驼看见它们时都在发抖。 -
“村子的居民看见我们来了，就往井里投毒药，纷纷逃往山顶。 -
我们先是和马加达人打仗，他们生下来就是老人，每活---年年轻一岁，等他们成了小孩儿就死去了；接着和拉克特罗伊人打仗，他们说他们是老虎的儿子，把自己涂得黄黑相间;随后是和奥兰特斯人打仗，他们把他们的死者葬在树梢，而他们自己却住在黑洞里,生怕见到太阳，因太阳是他们的神，会把他们杀死；接下来和克里姆尼安人打仗,他们崇拜鳄鱼,用青草慰劳鳄鱼，还喂鳄鱼黄油和活鸡活鸭；再就是和阿加宗巴人打仗，他们长着狗一样的脸；然后是和西邦人打仗，他们长着马一样的蹄子，跑起来比马还快。 -
我从一块石头下面抓出一条方头蛭蛇,让它咬我。 -
他们一看我安然无恙，都害怕了。 -
我们来到城墙外的树林时，正是深夜时分，夜气酷热难耐，因为月亮到蝎子星座旅行去了。 -
“天亮时我们起来敲城门。 -
卫兵从城垛间往下看，问我们有何公干。 -
他们扣押了人质，告诉我们等到中午才开城门，要我们等到那时。 -
一所住房的屋顶上，有一群妇女盯着我们看。 -
其中一个妇女戴着一个镶金的皮面具。 -
僧侣们身披黄色长袍，静静地在绿树间走动，在一条青色大理石铺成的通道上，有一座玫瑰红房子,城神就坐守在里面。房子的门是涂过漆的, -
他脚上穿着拖鞋,一只是软蛇皮的,另一只是鸟羽毛做的。 -
“我告诉他我的要求是见一见庙里的神。 -
“'神在打猎。'僧侣说,一双歪斜的小眼睛好奇地打量着我。 -
神在用餐。'他大声说。 -
那神像是用乌木雕刻成的，雕像是人的样子。 -
它的脚是红的，沾满了新杀死的孩子的血，它的腰间系着一条铜腰带，上面钉着七颗绿玉。 -
“'把我引荐给神，'我大声说，'要不我肯定会杀死你。 -
“于是我向他的手吹了一口气，那只手就又复原了，他战战兢兢带着我走进第二个隔间，我看见一个神像站在一朵悬垂着祖母绿的翡翠荷花上。 -
神像是用象牙雕刻的，有人像的两倍大。 -
“于是我朝他眼睛吹了一口气，眼睛就复明了；僧侣又战战兢兢地领着我走进第三个隔间，瞧啊！里面竟然没有神像,什么样子的形象都没有,只有一面圆铜镜子摆放在一个石头祭坛上。 -
另外还有许多镜子，但是它们都是判断镜。 -
谁拥有这面镜子谁就知道所有的事，任何事情都躲不过他们的眼睛。 -
所以这就是神，我们都对它顶礼膜拜。 -
第二年又过去后，灵魂来到海岸边,召唤捕鱼的小伙子；小伙子从海底浮出海面，问道：“你为什么喊叫我？” -
“通往城里的门有九道，每道大门前立着一匹铜马，一见贝都因人走下山来就嘶嘶鸣叫。 -
每个瞭望塔上都站着一个弓箭手，手持一张弓。 -
太阳刚刚升起，他就用箭射响一面锣；太阳西下时，他又吹响号中号。 -
你想不出来他们是多么古怪的民族。 -
“一天夜晚我碰见几个黑人抬着一顶沉甸甸的四抬大轿走过市场。 -
我觉得一种强烈的好奇心左右着我。“ -
最后他们在一座方方的白色住宅前停下。 -
那房子没有窗户，只有一个像墓穴门那样的小门。 -
他们放下轿子，用一个铜锤敲了三次门。 -
我从来没有见过哪个人脸色那么苍白。 -
人们五体投地，把脸藏起来，但是我没有这样做。 -
那皇帝看见了我，扬起他那着了色的眉毛，停下脚步。 -
人们对我的胆大妄为大吃一惊，纷纷劝我逃离这个城市。 -
“那天夜里，我正躺在石榴街那个茶馆里的垫子上，皇帝的禁卫兵进来，领我到宫殿去。 -
我走进去时，他们把我身后的门一道道关上，用铁链拴上。 -
我过去从来没有看见过这样的东西。 -
禁卫兵连连催促，长矛的顶端把光滑的地捅得咚咚作响。 -
柏树长得像燃熄的火炬。 -
我们走进凉亭时，两名太监迎上前来。 -
其中一个把禁卫兵的队长拉到一旁，小声地和他说话。 -
其中那个年长的有一回扭过身来，冲我奸笑。 -
随后禁卫兵队长示意我走到凉亭的入口。 -
我毫不畏惧向前走去，撩开沉甸甸的门帘，我走了进去。 -
