但是，捕鱼的小伙子不听他的灵魂说的话，只是呼喊小美人鱼，说：“爱情比智慧好，比财富更珍贵，比人的女儿们的脚更漂亮。 -
火不能烧毁爰情，水不能淹掉爰情。 -
可是你的爰情一直和我在一起，你的爱情一直强大，任凭什么也敌不过它,尽管我看过恶，也看过善。 -
他的灵魂哀求他离开，但是他就是不听，他的爰情伟大无比。 -
他还为人兽神祈祷，为在林地里跳舞的小生灵祈祷，为在树叶间窥探的亮眼睛的动物祈祷。 -
他们的小红爪子冻得不轻，可是他们觉得他们有责任又寸目前的局势采取浪漫的看法。 -
但是他的伙伴回答他说：“不，把一个小娃娃扔在雪地里冻死在这儿，这是作孽啊；尽管我像你一样穷苦，拉家带口,连锅都揭不开了，可是我却要把他带回家,我老婆会照管他的。” -
于是，他轻手轻脚地抱起那孩子，用斗篷把孩子包裹上，免得孩子受冻，然后旬:星孩寻路下山，向村子走去；他的同伴对他的愚蠢行为和好心肠感到很不理解。 -
他们走到村边时，他的同伴对他说:“你得到了孩子，那就快把斗篷给我吧,曰:星孩既然是一起看见的，就应平分才对。 -
“别这样，上帝连麻雀都关心，给它们吃的呢。”他回答说。 -
他立即进了门，把那孩子塞进她的怀里；她亲过孩子，把他放在他们家最小的孩子躺着的小床上。 -
那个老神父也经常找他去，尽心尽力教他热爱有生命的东西，并对他说：“蝇子是你的兄弟。 -
别伤害它。 -
“你说的是实话，”樵夫回答说，“可是我在树林里发现你时对你动了恻隐之心。” -
樵夫把她弄进自己家里，他老婆照料着她，等她从晕厥中醒过来，他们夫妇赶紧又给她吃又给她喝，让她安心呆着。 -
我求你赶紧让人把他叫来吧，为了找到他我把全世界都走遍了。 -
那女人就回答他：“我是你的母亲呀。” -
所以我才求你跟我走的,我为了找到你走遍了全世界。 -
跟我走吧,我的儿子，我需要你的爰哪。” -
这时樵夫的小女儿走到他身边，把手搭在他肩上，说：“即使你真的失去了你的美貌，那又有什么关系呢？ -
来和我一起玩儿吧，我不会取笑你的。” -
他对疆鼠说：“你能钻到地下去。快告诉我，我母亲在那里吗？” -
“我在寻找我的母亲，”他回答说,“我求求你放我进去，也许她就在这城里呢。” -
他回答说：“我母亲是一个要饭的,就和我一样，我很恶劣地对待过她，我求你让我进去，她也许会原谅我，要是她真的呆在这座城里的话。” -
你赶快出发吧，太阳快下山时我会在花园门口等你的。 -
星孩十分心痛兔子，就把它放了，并对它说：“我自己虽然是一个奴隶，我却要让你获得自由。” -
兔子回答他说：“你确实给我自由了，可我拿什么报答你呢？” -
“那就跟我来吧，”兔子说，“我带你去找到它，我知道它藏在哪里，也知道为什么藏在那里。 -
“不，”兔子回答说，“只不过像你又寸待我那样，我同样地对待你罢了。”兔子说完一转眼跑走了，星孩就朝城市走去。 -
但是麻风病人一个劲儿求他，星孩终于动了恻隐之心，把那块白金送给了他。 -
“我怎么感谢你好呢？”星孩说，“瞧瞧吧！你可是第二次救了我啊。” -
“别说了，还是你首先对我大发善心的呀兔子说完，转眼就跑走了。 -
但是那麻风病人苦苦哀求，星孩于是对他起了善心，把黄金送给他了。 -
“可我如何报答你呢，”星孩说，“你瞧！这可是你第三次救我了啊！” -
“不必多提，毕竟是你首先心疼我的呀。”兔子说，它转眼就跑走了。 -
那麻风病人看见他来了，站在大路中间，大声嚷叫起来，说：“快把那块红金子给我吧，要不':星孩我就死定了星孩听了这话又一次对他大发慈悲，把那块红色的金子白送了他，说：“你比我更需要它。” -
请在我忍辱含羞时认下我吧。 -
请你给我爰吧。 -
请你现在认了你的孩子吧。” -
他伸出手去，紧紧抓住那麻风病人苍白的脚，对他说：“我曾三次对你仁爱相待。 -
这时那要饭女人把手放在他头上，对他说：“起来吧那麻风病人也把手放在他头上，对他说：“起来吧。” -
王后对他说：“这是你曾救助过的你的亲生父亲。” -
国王说：“这就是你的母亲，你用泪水清洗了她的脚。” -
他对所有的市民都主持公道，施与慈悲；他扌巴那个邪恶的魔术师驱逐岀去，给那个樵夫和他老伴儿送去许多丰厚的礼物，并且对他们的孩子封官晋爵。 -
他不准许任何人虐待鸟儿和野兽，而是教人懂得爱、亲情和仁慈；他向穷人发放面包，向衣不蔽体的人发放衣服，在他的国土上，到处一片祥和富足的景象。 -
