198	他又抽泣起来，说：母亲，我的痛苦使我不堪忍受啊。	1
199	If they had lost their only son there would be no use in saying anything more about the matter.	1
200	就在他转身哭着离去时，一个身穿嵌金花铠甲、头盔上饰有带翅狮的人走了过来，询问那些士兵一心想进城门的人是谁。	8
201	就在他转身哭着离去时，一个身穿嵌金花铠甲、头盔上饰有带翅狮的人走了过来，询问那些士兵一心想进城门的人是谁。	1
202	疟疾在广大的人群中畅行无阻，三分之一的人立即倒地身亡。	3
203	疟疾在广大的人群中畅行无阻，三分之一的人立即倒地身亡。	1
204	“是强盗把你从我怀里夺走，扔下你死掉不管的，”她唠叨说，“但是我一看见你就认出来了，我也认出这两件东西了，就是这金丝斗篷和琥珀项链。	2
205	“是强盗把你从我怀里夺走，扔下你死掉不管的，”她唠叨说，“但是我一看见你就认出来了，我也认出这两件东西了，就是这金丝斗篷和琥珀项链。	3
206	“是强盗把你从我怀里夺走，扔下你死掉不管的，”她唠叨说，“但是我一看见你就认出来了，我也认出这两件东西了，就是这金丝斗篷和琥珀项链。	8
207	“是强盗把你从我怀里夺走，扔下你死掉不管的，”她唠叨说，“但是我一看见你就认出来了，我也认出这两件东西了，就是这金丝斗篷和琥珀项链。	1
208	Only the little boy did not run, for his eyes were so full of tears that he did not see the Giant coming.	1
209	No red rose in all my garden! he cried, and his beautiful eyes filled with tears.	1
210	“我们当时过得多么幸福。”他们彼此诉说道。	0
211	整整一天他都在呼唤她，太阳西下时他就躺在树叶床上睡觉，鸟儿和野兽都从他身边逃走，因为他们都想起来他心毒手狠，除了癞蛤蟆守在他身边，还有蛭蛇缓缓爬了过去，他孤零零地一个人呆着。	5
212	整整一天他都在呼唤她，太阳西下时他就躺在树叶床上睡觉，鸟儿和野兽都从他身边逃走，因为他们都想起来他心毒手狠，除了癞蛤蟆守在他身边，还有蛭蛇缓缓爬了过去，他孤零零地一个人呆着。	1
213	他真心为他过去的行为感到后悔。	1
214	There is neither society here, nor solitude.	1
215	年轻的国王哭了，说：“这些人是谁，他们在寻找什么？”	1
216	He was so damp with crying that he could not go off at all.	1
217	他穿着一身灰色服装，他吐出的气跟冰差不多。	1
218	星孩回答他们说：“我不是什么国王的儿子，只是一个可怜的要饭女人的孩子。	1
219	星孩回答说：“我在寻找一块藏在这里的黄金，我要是找不到它，我的主人会打我，把我当奴隶使唤的。”	3
220	星孩回答说：“我在寻找一块藏在这里的黄金，我要是找不到它，我的主人会打我，把我当奴隶使唤的。”	1
221	太阳西下时，他坐在地上哭起来，可就在哭泣时，他从陷阱里救上来的小兔子来到了他的跟前。小兔子跟他说：“你哭什么？	1
222	不，你真的是我的小儿子啊，我当时把你生在树林里了，”她哭叫着，跪在地上，向星孩伸出她的双臂。	1
223	但是，他们转喜为悲，因为他们想起他们家境贫穷，其中一个对另一个说:“我们有什么好快乐的？瞧瞧这生活是偏向富人的，不是为我们这等人着想的！	0
224	但是，他们转喜为悲，因为他们想起他们家境贫穷，其中一个对另一个说:“我们有什么好快乐的？瞧瞧这生活是偏向富人的，不是为我们这等人着想的！	1
225	But the Spring never came, nor the Summer. 	1
226	What a pity!	1
227	过了一会儿，她转过身来，看着丈夫,眼里噙满了泪水。	1
228	那棵可怜的树仍然盖满了霜和雪，北风呼呼地吹，在树梢上呜呜地叫。	1
229	星孩回答说：“我没有带来。”	8
230	“快爬上来呀，小男孩儿！”	7
231	树说着，尽可能低地垂下了他的树枝，但是小男孩儿太幼小，还是够不着。	1
232	I am sure I hope so, but the sky is quite blue and cloudless.	0
233	她用翅膀把山谷覆盖上，无一人活了下来。	3
234	她用翅膀把山谷覆盖上，无一人活了下来。	1
235	苦难在一大早就把我们弄醒，耻辱夜里和我们坐在一起。	1
236	他们中间的一个对另一个说：“我们这才是空欢喜一场，连一点儿好运气也摊不上，一个小娃娃能让一个人得到什么好处？	1
237	He was so small that he could not reach up to the branches of the tree, and he was wandering all round it, crying bitterly.	1
238	他愁眉苦脸地离去，把梭子抛进织布机，年轻的国王看见梭子里带着一条金丝。	1
239	只有那个小男孩儿没有跑掉，因为他的眼睛里满是泪水，没有看见巨人走了过来。	1
240	But nobody heard him, not even the two little boys, for they were sound asleep.	8
241	But nobody heard him, not even the two little boys, for they were sound asleep.	1
242	Romance is dead, Romance is dead, Romance is dead, she murmured.	4
243	Romance is dead, Romance is dead, Romance is dead, she murmured.	1
244	I shall never get over it.	7
245	I shall never get over it.	1
246	你母亲没有住在这个城里。	8
247	你母亲没有住在这个城里。	1
248	可是星孩说：不，只怪我对我母亲冷酷无情，这种灾难就是对我的惩罚。	3
249	可是星孩说：不，只怪我对我母亲冷酷无情，这种灾难就是对我的惩罚。	1
250	这样，那女人站了起来，向森林走去,哭得伤心极了。	1
251	他瘫倒在草地上哭了起来，跟自己说：这肯定是我罪孽深重造成的苦果啊。	5
252	他瘫倒在草地上哭了起来，跟自己说：这肯定是我罪孽深重造成的苦果啊。	1
253	秋天给每一座花园带来了金色的果实,但是巨人的花园却得不到秋天的垂青。	0
254	秋天给每一座花园带来了金色的果实,但是巨人的花园却得不到秋天的垂青。	1
255	The poor tree was still quite covered with frost and snow, and the North Wind was blowing and roaring above it.	2
256	The poor tree was still quite covered with frost and snow, and the North Wind was blowing and roaring above it.	1
257	他还很幼小,没法儿爬上树的枝杈，正围着那棵树转啊转啊，哭得伤心极了。	1
258	我们种下玉米，我们的餐桌上却没有吃的。	1
259	有一次，一朵美丽的花儿从草地上探出头来，可是一看见那块告示牌，不禁为那些孩子感到十分难过，它把头又缩回地下去，呼呼睡起大觉来。	0
260	有一次，一朵美丽的花儿从草地上探出头来，可是一看见那块告示牌，不禁为那些孩子感到十分难过，它把头又缩回地下去，呼呼睡起大觉来。	1
261	傍晚时分他坐了下来，伤心地哭泣；正哭着，那只小兔子又来到他跟前。	1
262	我吃了很多苦才找到了你啊。”	1
263	他发沉的眼睑垂了下来，一种少有的消沉一下子支配了他。	1
264	“唉呀！”星孩叹声气说，“我口袋里只有一块金子，可要是我不把它交给我的主人，他准会打我的，我是他的奴隶哪。”	3
265	“唉呀！”星孩叹声气说，“我口袋里只有一块金子，可要是我不把它交给我的主人，他准会打我的，我是他的奴隶哪。”	1
266	It was the farthest corner of the garden, and in it was standing a little boy.	1
267	How happy we were there, they said to each other.	0
268	埃及设防的城市里也流行饥荒，蝗虫是从大荒漠里出来的。	1
269	我们为活着干活儿，他们给我们可怜的工资逼我们去死。	3
270	我们为活着干活儿，他们给我们可怜的工资逼我们去死。	2
271	我们为活着干活儿，他们给我们可怜的工资逼我们去死。	1
272	Suppose, for instance, anything happened to me to-night, what a misfortune that would be for every one!	1
273	他一时忘了自己的忧愁，返身跑到那儿，看见一只小兔子掉进了猎人设下的陷阱。	1
274	“我不明白为什么春天这么晚了还不来，”自私的巨人心下思忖，坐在窗前看着他那冰天雪地的花园，“但愿这气候变化变化才好。”	1
275	“我不明白为什么春天这么晚了还不来，”自私的巨人心下思忖，坐在窗前看着他那冰天雪地的花园，“但愿这气候变化变化才好。”	7
276	Spring has forgotten this garden, they cried, "so we will live here all the year round."	1
277	Spring has forgotten this garden, they cried, "so we will live here all the year round."	7
278	可是孩子们说他们并不知道他住在哪里，过去从来也没有见过他；巨人觉得伤心极了。	1
279	黑人们彼此交谈着，开始为一串明晃晃的珠子争吵起来。	2
280	Pyrotechnic, Pyrotechnic, you mean, said a Bengal Light; "I know it is Pyrotechnic, for I saw it written on my own canister."	8
281	It is quite evident that you have always lived in the country, answered the Rocket, otherwise you would know who I am.	7
282	But the Roman Candle and the Bengal Light were quite indignant, and kept saying, "Humbug! humbug!" at the top of their voices.	2
283	可是守城的士兵把手里的矛枪往城门口一横,对他粗鲁地说：“你到城里有什么事？”	2
284	'Thou art mad to say so,' cried the Star–Child angrily. 	2
285	Hallo! he cried, "what a bad rocket!" and he threw him over the wall into the ditch.	5
286	Hallo! he cried, "what a bad rocket!" and he threw him over the wall into the ditch.	2
287	“我们的老板！”织工恶狠狠地大声说，	2
288	You are a very irritating person," said the Rocket, "and very illbred.	5
289	You are a very irritating person," said the Rocket, "and very illbred.	2
290	“呜呜呜！”狼嗥叫着，两条后腿夹着尾巴慢吞吞地在灌木丛里穿行，“这真是冻死人的鬼天气。	1
291	“呜呜呜！”狼嗥叫着，两条后腿夹着尾巴慢吞吞地在灌木丛里穿行，“这真是冻死人的鬼天气。	2
292	“你们在这里干什么？”他喊叫道,声音很霸道，孩子们赶紧跑散了。	3
293	“你们在这里干什么？”他喊叫道,声音很霸道，孩子们赶紧跑散了。	2
294	“哎呀！这种人生观真是太糟了！”火箭说，“不过这也不出我所料。	5
295	“哎呀！这种人生观真是太糟了！”火箭说，“不过这也不出我所料。	7
296	“喂，你笑什么？”火箭问道。	6
297	我可没有笑。	8
298	“这位做梦能手在哪里？”他们高声叫道。	6
299	He was wrapped in furs, and he roared all day about the garden, and blew the chimney- pots down.	3
300	He was wrapped in furs, and he roared all day about the garden, and blew the chimney- pots down.	2
301	Indeed, I took the chair at a meeting some time ago, and we passed resolutions condemning everything that we did not like.	5
302	The negroes chattered to each other, and began to quarrel over a string of bright beads. 	2
303	但是焰火筒和信号焰火都非常生气,他们不停地说：“蒙人！蒙人！”声音大得不能再大了。	2
304	“你们俩不能躺在这里。”巡警厉声喝道，两个小男孩儿只好走进了雨中。	1
305	“你们俩不能躺在这里。”巡警厉声喝道，两个小男孩儿只好走进了雨中。	2
306	And the Star–Child grew red with anger, and stamped his foot upon the ground, and said, 'Who art thou to question me what I do?	2
307	他走得很近时，他的脸色因为生气变得通红，他说：“是谁竟敢伤害你？”	2
308	我歌唱的东西，他受不了,我欢喜的东西，在他是痛苦。	0
309	我歌唱的东西，他受不了,我欢喜的东西，在他是痛苦。	1
310	樵夫和他老婆倒也没有少骂他，总是说：“我们对待你从来没有像你对待那些孤苦无助的人那样。	2
311	He was very much annoyed that he could not get a word in.	2
312	一个人从人群里走岀来，恶狠狠地跟他说：“老爷，难道你不明白穷人的生活仰仗富人的奢侈吗？	2
313	“国王的花园算不上世界,你这傻爆筒，”一个大焰火筒说，“世界是一个大得不能再大的地方，你花上三天时间把它看遍就不错了。	5
314	“国王的花园算不上世界,你这傻爆筒，”一个大焰火筒说，“世界是一个大得不能再大的地方，你花上三天时间把它看遍就不错了。	8
315	织工气愤地看着他，说：你看我干什么？	2
316	“嗐！”他大声叫道，“好一个哑火箭！”他把他从墙头扔到了阴沟里。	5
317	“嗐！”他大声叫道，“好一个哑火箭！”他把他从墙头扔到了阴沟里。	6
318	But when the Star–Child saw her, he said to his companions, 'See! There sitteth a foul beggar–woman under that fair and green–leaved tree.	0
319	But when the Star–Child saw her, he said to his companions, 'See! There sitteth a foul beggar–woman under that fair and green–leaved tree.	5
320	Get thee hence, for we will not suffer thee to play with us,' and they drave him out of the garden.	2
321	最后他对她开了口，话语又生硬又刻薄。	5
322	Nonsense! said the Roman Candle.	2
323	Yet did his beauty work him evil. For he grew proud, and cruel, and selfish.	5
324	Well, upon my word, you are very ungrateful, said the Student angrily, and he threw the rose into the street, where it fell into the gutter, and a cart-wheel went over it.	2
325	她捶打着她那不育的胸脯,大声哭叫起来。	1
326	她捶打着她那不育的胸脯,大声哭叫起来。	2
327	And the Linnet answered, 'Thou hast clipt my wings for thy pleasure.	1
328	And the Linnet answered, 'Thou hast clipt my wings for thy pleasure.	2
329	They were extremely practical, and whenever they objected to anything they called it humbug.	5
